sample_idx,horizon,target_ep,mu_CGM_raw,mu_HMM_raw,y_raw,sigma2_within,sigma2_between_HMM,bias_sq,sigma2_total
18,3,202308,2.6616194248199463,3.285055637359619,2.5270700454711914,1.1955113410949707,0.00477495975792408,0.24304690957069397,1.2002862691879272
18,4,202309,2.499023914337158,3.2871789932250977,2.4046900272369385,1.196660041809082,0.0021294322796165943,0.3884451687335968,1.1987894773483276
19,1,202307,2.665522813796997,3.2813711166381836,2.5700998306274414,1.1935181617736816,0.009351427666842937,0.23716671764850616,1.2028695344924927
19,2,202308,2.693988561630249,3.2855570316314697,2.5270700454711914,1.1957824230194092,0.0041501326486468315,0.2188348025083542,1.19993257522583
19,3,202309,2.6474852561950684,3.2874255180358887,2.4046900272369385,1.1967931985855103,0.0018213439034298062,0.25608569383621216,1.1986145973205566
19,4,202310,2.466923713684082,3.2882630825042725,2.357100009918213,1.1972463130950928,0.0007755872211419046,0.4218440055847168,1.1980218887329102
20,1,202308,2.5963146686553955,3.2656476497650146,2.5270700454711914,1.185012936592102,0.028693832457065582,0.28015008568763733,1.2137067317962646
20,2,202309,2.585716724395752,3.252927303314209,2.4046900272369385,1.178132176399231,0.04411568492650986,0.2783764600753784,1.222247838973999
20,3,202310,2.4993667602539062,3.231952667236328,2.357100009918213,1.166786551475525,0.06910290569067001,0.3356011211872101,1.2358894348144531
20,4,202311,2.263014793395996,3.196053981781006,2.3545000553131104,1.1473678350448608,0.11059257388114929,0.5443850159645081,1.2579604387283325
21,1,202309,2.5608632564544678,3.2569823265075684,2.4046900272369385,1.1803261041641235,0.03922249749302864,0.3030216097831726,1.2195485830307007
21,2,202310,2.554046154022217,3.2436983585357666,2.357100009918213,1.173141360282898,0.05518240109086037,0.2974174916744232,1.2283238172531128
21,3,202311,2.4476351737976074,3.2246246337890625,2.3545000553131104,1.1628268957138062,0.07771827280521393,0.37751707434654236,1.2405451536178589
21,4,202312,2.2105960845947266,3.19669508934021,2.310960054397583,1.1477280855178833,0.10991261899471283,0.6080615520477295,1.2576407194137573
22,1,202310,2.433729887008667,3.2848334312438965,2.357100009918213,1.1953924894332886,0.0050558228977024555,0.4529719650745392,1.2004482746124268
22,2,202311,2.4426488876342773,3.287522554397583,2.3545000553131104,1.1968504190444946,0.0017170000355690718,0.44636470079421997,1.1985673904418945
22,3,202312,2.3558928966522217,3.2883760929107666,2.310960054397583,1.1973190307617188,0.0006759802345186472,0.5437363982200623,1.1979950666427612
22,4,202313,2.1729884147644043,3.2885003089904785,2.2577099800109863,1.1973960399627686,0.000555963022634387,0.7781348824501038,1.1979520320892334
23,1,202311,2.4026224613189697,3.280731678009033,2.3545000553131104,1.1931748390197754,0.01015232689678669,0.4821738302707672,1.2033271789550781
23,2,202312,2.4206185340881348,3.2825469970703125,2.310960054397583,1.1941583156585693,0.007907687686383724,0.46456730365753174,1.2020659446716309
23,3,202313,2.342386484146118,3.284045457839966,2.2577099800109863,1.1949717998504639,0.006055665668100119,0.5544898509979248,1.201027512550354
23,4,202314,2.167078971862793,3.2852253913879395,2.1295299530029297,1.195614218711853,0.0046033053658902645,0.781814455986023,1.2002174854278564
24,1,202312,2.427274227142334,3.2758777141571045,2.310960054397583,1.1905486583709717,0.01615132763981819,0.45031461119651794,1.2066999673843384
24,2,202313,2.4700887203216553,3.2745304107666016,2.2577099800109863,1.1898200511932373,0.017811840400099754,0.4046649932861328,1.2076319456100464
24,3,202314,2.4019932746887207,3.2730448246002197,2.1295299530029297,1.1890164613723755,0.01964063197374344,0.47445377707481384,1.208657145500183
24,4,202315,2.230562210083008,3.271397113800049,2.010469913482666,1.1881251335144043,0.021665368229150772,0.6774387359619141,1.2097904682159424
25,1,202313,2.3915319442749023,3.28725266456604,2.2577099800109863,1.1967004537582397,0.002039809012785554,0.5017087459564209,1.1987402439117432
25,2,202314,2.43637752532959,3.2883830070495605,2.1295299530029297,1.1973116397857666,0.0006285504205152392,0.4539322257041931,1.1979402303695679
25,3,202315,2.3775291442871094,3.2887425422668457,2.010469913482666,1.197506070137024,0.00017853823374025524,0.5192142724990845,1.197684645652771
25,4,202316,2.2200732231140137,3.288846731185913,1.9077600240707397,1.1975622177124023,4.790422826772556e-05,0.7142951488494873,1.1976101398468018
26,1,202314,2.3182411193847656,3.2843616008758545,2.1295299530029297,1.1951433420181274,0.005664674565196037,0.583672046661377,1.200808048248291
26,2,202315,2.3452439308166504,3.283987045288086,2.010469913482666,1.1949530839920044,0.006173046305775642,0.5510613918304443,1.2011260986328125
26,3,202316,2.2775652408599854,3.283463716506958,1.9077600240707397,1.1946985721588135,0.006925429217517376,0.6327245235443115,1.2016240358352661
26,4,202317,2.1194567680358887,3.282522678375244,1.9039299488067627,1.1942541599273682,0.00832272693514824,0.8458920121192932,1.2025768756866455
27,1,202315,2.173267364501953,3.2853586673736572,2.010469913482666,1.1957319974899292,0.004597984254360199,0.7733699679374695,1.2003300189971924
27,2,202316,2.1900136470794678,3.2827811241149902,1.9077600240707397,1.1945228576660156,0.008457066491246223,0.7467268705368042,1.2029799222946167
27,3,202317,2.116422414779663,3.2751660346984863,1.9039299488067627,1.1909534931182861,0.01981910690665245,0.8396169543266296,1.2107726335525513
27,4,202318,1.9692468643188477,3.256959915161133,1.936079978942871,1.1823992729187012,0.046619586646556854,1.0369185209274292,1.2290188074111938
28,1,202316,2.031057357788086,3.2878456115722656,1.9077600240707397,1.1970659494400024,0.0014578510308638215,0.987712562084198,1.198523759841919
28,2,202317,2.0400338172912598,3.2879209518432617,1.9039299488067627,1.1971216201782227,0.0014174298848956823,0.9737710952758789,1.1985390186309814
28,3,202318,1.957339882850647,3.287961006164551,1.936079978942871,1.1971455812454224,0.0013750209473073483,1.1071723699569702,1.1985206604003906
28,4,202319,1.8338048458099365,3.2881526947021484,1.908460021018982,1.1972370147705078,0.0010921306675300002,1.3226441144943237,1.1983290910720825
29,1,202317,1.9117114543914795,3.286294460296631,1.9039299488067627,1.1963361501693726,0.003778181504458189,1.18153977394104,1.200114369392395
29,2,202318,1.907263159751892,3.2849013805389404,1.936079978942871,1.1956928968429565,0.005902587901800871,1.1867979764938354,1.201595425605774
29,3,202319,1.8249741792678833,3.283409595489502,1.908460021018982,1.1949958801269531,0.008146961219608784,1.3300892114639282,1.2031428813934326
29,4,202320,1.7267810106277466,3.282588005065918,1.8823599815368652,1.1946111917495728,0.009378371760249138,1.5136233568191528,1.2039895057678223
30,1,202318,1.9064598083496094,3.286595344543457,1.936079978942871,1.1964521408081055,0.0032388465479016304,1.1911042928695679,1.1996909379959106
30,2,202319,1.8939850330352783,3.2869045734405518,1.908460021018982,1.196608066558838,0.0028126186225563288,1.2132726907730103,1.199420690536499
30,3,202320,1.8129966259002686,3.2871696949005127,1.8823599815368652,1.1967413425445557,0.0024455522652715445,1.3589495420455933,1.19918692111969
30,4,202321,1.7304271459579468,3.2873969078063965,1.8332799673080444,1.1968549489974976,0.002129894681274891,1.515886902809143,1.1989848613739014
31,1,202319,1.9403873682022095,3.286956310272217,1.908460021018982,1.196595549583435,0.0026048519648611546,1.1338709592819214,1.1992003917694092
31,2,202320,1.9262385368347168,3.2871222496032715,1.8823599815368652,1.1966651678085327,0.0023265399504452944,1.1581066846847534,1.1989916563034058
31,3,202321,1.8450740575790405,3.2871899604797363,1.8332799673080444,1.1966884136199951,0.002195200650021434,1.3004891872406006,1.1988836526870728
31,4,202322,1.7638572454452515,3.2871923446655273,1.83856999874115,1.1966809034347534,0.0021616825833916664,1.4510996341705322,1.1988426446914673
32,1,202320,1.9183268547058105,3.2875680923461914,1.8823599815368652,1.1969388723373413,0.0018853878136724234,1.1723743677139282,1.1988242864608765
32,2,202321,1.9207704067230225,3.2877752780914307,1.8332799673080444,1.1970468759536743,0.0016127093695104122,1.1685481071472168,1.1986595392227173
32,3,202322,1.8245007991790771,3.287926197052002,1.83856999874115,1.1971238851547241,0.0014078413369134068,1.3392064571380615,1.1985317468643188
32,4,202323,1.7156764268875122,3.288045883178711,1.5774799585342407,1.19718337059021,0.001240002689883113,1.546021819114685,1.1984233856201172
33,1,202321,1.8922826051712036,3.283041000366211,1.8332799673080444,1.1947057247161865,0.008283642120659351,1.2095110416412354,1.2029893398284912
33,2,202322,1.8946073055267334,3.2766480445861816,1.83856999874115,1.1915655136108398,0.017322158440947533,1.1943955421447754,1.2088876962661743
33,3,202323,1.7912129163742065,3.2630529403686523,1.5774799585342407,1.1849141120910645,0.03646712377667427,1.3546515703201294,1.2213811874389648
33,4,202324,1.6749252080917358,3.23228120803833,1.4861400127410889,1.1699542999267578,0.0792837142944336,1.5166387557983398,1.2492380142211914
34,1,202322,1.8339310884475708,3.287391185760498,1.83856999874115,1.1968402862548828,0.0020969738252460957,1.3210296630859375,1.1989372968673706
34,2,202323,1.8267308473587036,3.287778377532959,1.5774799585342407,1.1970305442810059,0.001544628175906837,1.3348582983016968,1.1985751390457153
34,3,202324,1.7326297760009766,3.28806734085083,1.4861400127410889,1.1971732378005981,0.0011369792046025395,1.512904405593872,1.1983102560043335
34,4,202325,1.6418746709823608,3.288283348083496,1.3647199869155884,1.197280764579773,0.0008339306223206222,1.6950464248657227,1.1981147527694702
35,1,202323,1.8377902507781982,3.2819042205810547,1.5774799585342407,1.194167137145996,0.009964688681066036,1.3040952682495117,1.204131841659546
35,2,202324,1.8208905458450317,3.2774133682250977,1.4861400127410889,1.1920260190963745,0.016542181372642517,1.3266026973724365,1.2085682153701782
35,3,202325,1.728656530380249,3.2688632011413574,1.3647199869155884,1.1879692077636719,0.029063943773508072,1.483420729637146,1.2170331478118896
35,4,202326,1.6343828439712524,3.250903367996216,1.2709499597549438,1.1794744729995728,0.055163368582725525,1.6340632438659668,1.2346378564834595
36,1,202324,1.5793732404708862,3.2883522510528564,1.4861400127410889,1.1973313093185425,0.0007944473181851208,1.8263325691223145,1.1981257200241089
36,2,202325,1.5698637962341309,3.288762331008911,1.3647199869155884,1.1975246667861938,0.00018207299581263214,1.8475950956344604,1.197706699371338
36,3,202326,1.4979047775268555,3.2888760566711426,1.2709499597549438,1.1975783109664917,1.2250673535163514e-05,2.0057811737060547,1.1975905895233154
36,4,202327,1.4265213012695312,3.288884162902832,1.2255299091339111,1.1975821256637573,2.4426589106951724e-07,2.168877124786377,1.1975823640823364
37,1,202325,1.477477788925171,3.2775425910949707,1.3647199869155884,1.1922276020050049,0.016847658902406693,2.0262017250061035,1.2090752124786377
37,2,202326,1.4617457389831543,3.2719192504882812,1.2709499597549438,1.1895751953125,0.025149917230010033,2.049022912979126,1.214725136756897
37,3,202327,1.3963701725006104,3.2670936584472656,1.2255299091339111,1.187299370765686,0.03224347531795502,2.188394546508789,1.2195428609848022
37,4,202328,1.3170368671417236,3.2653450965881348,1.1579300165176392,1.1864749193191528,0.03480789065361023,2.3736777305603027,1.2212828397750854
38,1,202326,1.3683509826660156,3.2813162803649902,1.2709499597549438,1.1940114498138428,0.01126695703715086,2.2883400917053223,1.2052783966064453
38,2,202327,1.3583152294158936,3.283257007598877,1.2255299091339111,1.194927453994751,0.00838590320199728,2.3170831203460693,1.2033133506774902
38,3,202328,1.3023040294647217,3.2857859134674072,1.1579300165176392,1.1961205005645752,0.004621993284672499,2.4601571559906006,1.200742483139038
38,4,202329,1.2459814548492432,3.287595272064209,1.1268500089645386,1.1969739198684692,0.0019243624992668629,2.6064748764038086,1.1988983154296875
39,1,202327,1.2753736972808838,3.282637357711792,1.2255299091339111,1.1946338415145874,0.009302829392254353,2.519505262374878,1.2039366960525513
39,2,202328,1.2716270685195923,3.284771680831909,1.1579300165176392,1.1956409215927124,0.006129035726189613,2.534290075302124,1.2017699480056763
39,3,202329,1.2273794412612915,3.286562919616699,1.1268500089645386,1.1964861154556274,0.0034609707072377205,2.651529312133789,1.1999471187591553
39,4,202330,1.176337480545044,3.2877440452575684,1.1680500507354736,1.197043538093567,0.0016996660269796848,2.7877259254455566,1.198743224143982
40,1,202328,1.2453638315200806,3.2608261108398438,1.1579300165176392,1.1843374967575073,0.04139376059174538,2.540128707885742,1.2257312536239624
40,2,202329,1.2520771026611328,3.2375097274780273,1.1268500089645386,1.1733332872390747,0.07505040615797043,2.464998960494995,1.248383641242981
40,3,202330,1.2094907760620117,3.1913506984710693,1.1680500507354736,1.1515530347824097,0.1396908462047577,2.4561350345611572,1.2912439107894897
40,4,202331,1.168418288230896,3.0928287506103516,1.2029900550842285,1.1050752401351929,0.26878175139427185,2.3158042430877686,1.373857021331787
41,1,202329,1.190186619758606,3.2846670150756836,1.1268500089645386,1.195591926574707,0.006285801064223051,2.7432093620300293,1.2018777132034302
41,2,202330,1.2088451385498047,3.2870640754699707,1.1680500507354736,1.1967233419418335,0.0027157324366271496,2.7007791996002197,1.1994390487670898
41,3,202331,1.181484341621399,3.288123607635498,1.2029900550842285,1.197223424911499,0.0011353692971169949,2.7751519680023193,1.1983587741851807
41,4,202332,1.1651018857955933,3.2885818481445312,1.2735700607299805,1.1974396705627441,0.0004514751781243831,2.8196988105773926,1.197891116142273
42,1,202330,1.1739258766174316,3.2839460372924805,1.1680500507354736,1.1952519416809082,0.007359114475548267,2.7840662002563477,1.2026110887527466
42,2,202331,1.2084951400756836,3.2853918075561523,1.2029900550842285,1.195934534072876,0.005208570044487715,2.697343111038208,1.2011431455612183
42,3,202332,1.1939752101898193,3.2864441871643066,1.2735700607299805,1.196431040763855,0.0036414063069969416,2.737942695617676,1.2000724077224731
42,4,202333,1.192522644996643,3.2872018814086914,1.4482100009918213,1.1967885494232178,0.0025116396136581898,2.743730306625366,1.1993001699447632
43,1,202331,1.231724739074707,3.2809791564941406,1.2029900550842285,1.1938482522964478,0.01175265945494175,2.626020908355713,1.2056008577346802
43,2,202332,1.284752368927002,3.279475450515747,1.2735700607299805,1.19313645362854,0.013975107111036777,2.488121747970581,1.2071115970611572
43,3,202333,1.283977746963501,3.2780046463012695,1.4482100009918213,1.1924396753311157,0.016142364591360092,2.4863858222961426,1.2085820436477661
43,4,202334,1.2972471714019775,3.27670955657959,1.703909993171692,1.1918243169784546,0.018043389543890953,2.4501969814300537,1.2098677158355713
44,1,202332,1.2821552753448486,3.2793502807617188,1.2735700607299805,1.193077802658081,0.014161689206957817,2.4942922592163086,1.2072395086288452
44,2,202333,1.3534773588180542,3.27775502204895,1.4482100009918213,1.1923222541809082,0.016513409093022346,2.3154842853546143,1.2088357210159302
44,3,202334,1.3696398735046387,3.2761847972869873,1.703909993171692,1.191577434539795,0.018821682780981064,2.273005247116089,1.2103991508483887
44,4,202335,1.3975027799606323,3.274732828140259,1.9330500364303589,1.1908869743347168,0.02094663493335247,2.203643798828125,1.2118335962295532
45,1,202333,1.3641984462738037,3.2857046127319336,1.4482100009918213,1.1960800886154175,0.00473612267524004,2.308819532394409,1.2008161544799805
45,2,202334,1.4466805458068848,3.287112236022949,1.703909993171692,1.1967451572418213,0.0026413616724312305,2.1180968284606934,1.199386477470398
45,3,202335,1.4743735790252686,3.2879796028137207,1.9330500364303589,1.1971551179885864,0.0013488343684002757,2.0568013191223145,1.1985039710998535
45,4,202336,1.5104987621307373,3.288461923599243,2.002039909362793,1.1973828077316284,0.0006300921086221933,1.9767508506774902,1.1980129480361938
46,1,202334,1.5583949089050293,3.2869091033935547,1.703909993171692,1.1966431140899658,0.0029224997851997614,1.8683242797851562,1.1995656490325928
46,2,202335,1.657240867614746,3.288067579269409,1.9330500364303589,1.1971887350082397,0.0011901448015123606,1.6631139516830444,1.1983789205551147
46,3,202336,1.694074273109436,3.288620710372925,2.002039909362793,1.197450041770935,0.0003655682085081935,1.589939832687378,1.1978156566619873
46,4,202337,1.7406506538391113,3.2887730598449707,1.9404699802398682,1.1975234746932983,0.00014341616770252585,1.4987080097198486,1.197666883468628
47,1,202335,1.8312312364578247,3.288727045059204,1.9330500364303589,1.197502851486206,0.0002164231555070728,1.3283758163452148,1.1977192163467407
47,2,202336,1.943858027458191,3.2888269424438477,2.002039909362793,1.1975516080856323,7.211768388515338e-05,1.1311781406402588,1.1976237297058105
47,3,202337,1.989174723625183,3.288857936859131,1.9404699802398682,1.1975680589675903,3.284001286374405e-05,1.0562857389450073,1.1976008415222168
47,4,202338,2.0410728454589844,3.2888753414154053,2.0376100540161133,1.1975774765014648,1.1081699085480068e-05,0.9736393690109253,1.197588562965393
48,1,202336,2.083122491836548,3.2852699756622314,2.002039909362793,1.1956344842910767,0.004532730672508478,0.9036949276924133,1.200167179107666
48,2,202337,2.2245962619781494,3.2777013778686523,1.9404699802398682,1.1915339231491089,0.013895982876420021,0.6935052871704102,1.2054299116134644
48,3,202338,2.2900075912475586,3.268852710723877,2.0376100540161133,1.186746597290039,0.024776343256235123,0.5991480350494385,1.2115229368209839
48,4,202339,2.354698896408081,3.2693214416503906,2.0899200439453125,1.1870001554489136,0.024202218279242516,0.5231062769889832,1.2112023830413818
49,1,202337,2.1606767177581787,3.281264066696167,1.9404699802398682,1.1934962272644043,0.009610663168132305,0.7852317094802856,1.2031068801879883
49,2,202338,2.312450408935547,3.272927761077881,2.0376100540161133,1.1889762878417969,0.019866667687892914,0.5768734216690063,1.2088429927825928
49,3,202339,2.393095016479492,3.256438732147217,2.0899200439453125,1.1800481081008911,0.039936911314725876,0.46609440445899963,1.219985008239746
49,4,202340,2.4878644943237305,3.2248964309692383,2.2790799140930176,1.162979245185852,0.07741895318031311,0.33968719840049744,1.2403981685638428
50,1,202338,2.105556011199951,3.288041114807129,2.0376100540161133,1.1971635818481445,0.0011853144969791174,0.8743749260902405,1.198348879814148
50,2,202339,2.260676860809326,3.288309097290039,2.0899200439453125,1.1973060369491577,0.0008416761993430555,0.6603615880012512,1.1981476545333862
50,3,202340,2.3389017581939697,3.288435935974121,2.2790799140930176,1.1973698139190674,0.0006659504142589867,0.563803493976593,1.198035717010498
50,4,202341,2.416191339492798,3.288536787033081,2.337549924850464,1.1974180936813354,0.0005185588961467147,0.47586461901664734,1.1979366540908813
51,1,202339,2.2104554176330566,3.287261962890625,2.0899200439453125,1.1967110633850098,0.0020480449311435223,0.7250728011131287,1.1987590789794922
51,2,202340,2.3796703815460205,3.2872154712677,2.2790799140930176,1.1966811418533325,0.0020894857589155436,0.5150420665740967,1.1987706422805786
51,3,202341,2.4762542247772217,3.287214517593384,2.337549924850464,1.1966793537139893,0.002085733227431774,0.41124972701072693,1.1987650394439697
51,4,202342,2.561314582824707,3.287296772003174,2.5224199295043945,1.1967235803604126,0.001982190413400531,0.3295779526233673,1.198705792427063
52,1,202340,2.2729599475860596,3.286268711090088,2.2790799140930176,1.1961745023727417,0.0032880150247365236,0.6420814990997314,1.1994625329971313
52,2,202341,2.4560675621032715,3.2854137420654297,2.337549924850464,1.195708990097046,0.00434223935008049,0.4301086366176605,1.200051188468933
52,3,202342,2.568343162536621,3.2843451499938965,2.5224199295043945,1.195129156112671,0.005665463395416737,0.3205789625644684,1.2007945775985718
52,4,202343,2.664071559906006,3.283074140548706,2.71274995803833,1.194440484046936,0.007241689600050449,0.23960259556770325,1.201682209968567
53,1,202341,2.4974918365478516,3.2550761699676514,2.337549924850464,1.1801363229751587,0.04449945315718651,0.358895868062973,1.2246357202529907
53,2,202342,2.7326879501342773,3.204716682434082,2.5224199295043945,1.1565746068954468,0.1167055144906044,0.1393294483423233,1.273280143737793
53,3,202343,3.028610944747925,2.756699562072754,2.71274995803833,0.9461029767990112,0.6164199709892273,0.04623390734195709,1.5625228881835938
53,4,202344,3.035766363143921,1.1076633930206299,2.9453799724578857,0.16890813410282135,0.2844482660293579,2.324699640274048,0.45335638523101807
54,1,202342,2.5534846782684326,3.2798376083374023,2.5224199295043945,1.1927032470703125,0.011303417384624481,0.32991474866867065,1.2040066719055176
54,2,202343,2.760838747024536,3.2770049571990967,2.71274995803833,1.191164493560791,0.014781765639781952,0.16660405695438385,1.2059462070465088
54,3,202344,2.899963140487671,3.273655891418457,2.9453799724578857,1.1893490552902222,0.018895547837018967,0.08732443302869797,1.2082445621490479
54,4,202345,3.0232455730438232,3.2700133323669434,3.40956974029541,1.1873764991760254,0.023361394181847572,0.038078807294368744,1.210737943649292
55,1,202343,2.7592082023620605,3.2803051471710205,2.71274995803833,1.192941665649414,0.010672654956579208,0.16980230808258057,1.203614354133606
55,2,202344,2.9845213890075684,3.281287670135498,2.9453799724578857,1.1934731006622314,0.0094546964392066,0.05507265776395798,1.202927827835083
55,3,202345,3.1432509422302246,3.284122943878174,3.40956974029541,1.1950066089630127,0.005934486165642738,0.012409537099301815,1.2009410858154297
55,4,202346,3.2684240341186523,3.2867627143859863,3.6902999877929688,1.196434736251831,0.0026475698687136173,0.00021030248899478465,1.1990822553634644
56,1,202344,3.01654052734375,3.2796812057495117,2.9453799724578857,1.1926040649414062,0.01144503429532051,0.043299492448568344,1.2040491104125977
56,2,202345,3.2762880325317383,3.2829349040985107,3.40956974029541,1.194364070892334,0.007410820107907057,2.7626132578006946e-05,1.2017748355865479
56,3,202346,3.440952777862549,3.2862658500671387,3.6902999877929688,1.1961660385131836,0.0032668430358171463,0.014962808229029179,1.1994328498840332
56,4,202347,3.569352626800537,3.2880804538726807,3.929579973220825,1.1971473693847656,0.001003901707008481,0.04947202652692795,1.1981512308120728
57,1,202345,3.337282419204712,3.2843165397644043,3.40956974029541,1.1951113939285278,0.00569367129355669,0.0017542748246341944,1.2008050680160522
57,2,202346,3.6485071182250977,3.2876596450805664,3.6902999877929688,1.1969197988510132,0.0015292491298168898,0.08142426609992981,1.1984490156173706
57,3,202347,3.847357988357544,3.2887301445007324,3.929579973220825,1.1974989175796509,0.00019263422291260213,0.1951424777507782,1.197691559791565
57,4,202348,4.002239227294922,3.288874864578247,4.033339977264404,1.1975772380828857,1.167164919024799e-05,0.31822147965431213,1.1975889205932617
58,1,202346,3.912261962890625,3.288883686065674,3.6902999877929688,1.1975818872451782,8.666138455737382e-07,0.2430020123720169,1.197582721710205
58,2,202347,4.2977728843688965,3.288884162902832,3.929579973220825,1.1975822448730469,8.789741712256216e-10,0.6364919543266296,1.1975822448730469
58,3,202348,4.5120134353637695,3.288884162902832,4.033339977264404,1.1975822448730469,7.652673660778556e-14,0.9355151057243347,1.1975822448730469
58,4,202349,4.634258270263672,3.288884162902832,4.383819580078125,1.1975822448730469,5.715644324812785e-19,1.131859302520752,1.1975822448730469
59,1,202347,4.247231483459473,3.288882255554199,3.929579973220825,1.1975812911987305,2.2944805095903575e-06,0.5743195414543152,1.197583556175232
59,2,202348,4.633252143859863,3.288884162902832,4.033339977264404,1.1975822448730469,1.8660115230773044e-08,1.1301671266555786,1.1975822448730469
59,3,202349,4.8333234786987305,3.288884162902832,4.383819580078125,1.1975822448730469,4.4304965945984875e-11,1.4915850162506104,1.1975822448730469
59,4,202350,4.904003143310547,3.288884162902832,5.184260368347168,1.1975822448730469,3.069150023102957e-14,1.6312307119369507,1.1975822448730469
60,1,202348,4.458105087280273,3.288884162902832,4.033339977264404,1.1975822448730469,9.372015163933156e-09,0.8548686504364014,1.1975822448730469
60,2,202349,4.811309814453125,3.288884162902832,4.383819580078125,1.1975822448730469,3.2707816489951913e-12,1.4493680000305176,1.1975822448730469
60,3,202350,4.951033592224121,3.288884162902832,5.184260368347168,1.1975822448730469,1.2472276921677834e-16,1.7276127338409424,1.1975822448730469
60,4,202351,4.945242881774902,3.288884162902832,6.231570243835449,1.1975822448730469,5.196151809350373e-22,1.7155964374542236,1.1975822448730469
61,1,202349,4.518460273742676,3.288883686065674,4.383819580078125,1.1975820064544678,4.6893904936951003e-07,0.9454042315483093,1.197582483291626
61,2,202350,4.8440351486206055,3.288884162902832,5.184260368347168,1.1975821256637573,1.3880571714253165e-07,1.5123467445373535,1.1975822448730469
61,3,202351,4.953367233276367,3.288884162902832,6.231570243835449,1.1975822448730469,2.6987159174041153e-08,1.7324671745300293,1.1975822448730469
61,4,202352,4.896890640258789,3.288884162902832,6.796199798583984,1.1975822448730469,3.4464324727423445e-09,1.616895079612732,1.1975822448730469
62,1,202350,4.769550800323486,3.288884162902832,5.184260368347168,1.1975822448730469,5.790366016528159e-13,1.3709478378295898,1.1975822448730469
62,2,202351,4.965972900390625,3.288884162902832,6.231570243835449,1.1975822448730469,4.768577779104487e-17,1.7588077783584595,1.1975822448730469
62,3,202352,4.997672080993652,3.288884162902832,6.796199798583984,1.1975822448730469,7.245583158597759e-22,1.8259247541427612,1.1975822448730469
62,4,202401,4.8354644775390625,3.288884162902832,5.715359687805176,1.1975822448730469,2.0313549643570043e-27,1.4957232475280762,1.1975822448730469
63,1,202351,5.447208404541016,3.288884162902832,6.231570243835449,1.1975822448730469,2.027486073529917e-31,2.912994384765625,1.1975822448730469
63,2,202352,5.501195907592773,3.288884162902832,6.796199798583984,1.1975822448730469,2.027486073529917e-31,3.060546875,1.1975822448730469
63,3,202401,5.440450668334961,3.288884162902832,5.715359687805176,1.1975822448730469,2.027486073529917e-31,2.894782304763794,1.1975822448730469
63,4,202402,5.203268051147461,3.288884162902832,4.665760040283203,1.1975822448730469,2.027486073529917e-31,2.2917351722717285,1.1975822448730469
64,1,202352,6.27884578704834,3.288884162902832,6.796199798583984,1.1975822448730469,2.027486073529917e-31,5.590330600738525,1.1975822448730469
64,2,202401,6.165651321411133,3.288884162902832,5.715359687805176,1.1975822448730469,2.027486073529917e-31,5.175065517425537,1.1975822448730469
64,3,202402,5.991306304931641,3.288884162902832,4.665760040283203,1.1975822448730469,2.027486073529917e-31,4.566808223724365,1.1975822448730469
64,4,202403,5.6990838050842285,3.288884162902832,4.324460029602051,1.1975822448730469,2.027486073529917e-31,3.632556676864624,1.1975822448730469
65,1,202401,6.462528228759766,3.288884162902832,5.715359687805176,1.1975822448730469,2.027486073529917e-31,6.298292636871338,1.1975822448730469
65,2,202402,6.155391693115234,3.288884162902832,4.665760040283203,1.1975822448730469,2.027486073529917e-31,5.138219833374023,1.1975822448730469
65,3,202403,5.890798568725586,3.288884162902832,4.324460029602051,1.1975822448730469,2.027486073529917e-31,4.233429431915283,1.1975822448730469
65,4,202404,5.600069522857666,3.288884162902832,4.229720115661621,1.1975822448730469,2.027486073529917e-31,3.340226411819458,1.1975822448730469
66,1,202402,5.4668731689453125,3.288884162902832,4.665760040283203,1.1975822448730469,4.68243567977748e-23,2.9663190841674805,1.1975822448730469
66,2,202403,5.223310470581055,3.288884162902832,4.324460029602051,1.1975822448730469,2.984900060410897e-15,2.3399720191955566,1.1975822448730469
66,3,202404,4.950801849365234,3.288884162902832,4.229720115661621,1.1975822448730469,5.698062766329093e-17,1.7271320819854736,1.1975822448730469
66,4,202405,4.597759246826172,3.288884162902832,4.420650005340576,1.1975822448730469,4.684083732639699e-20,1.0712800025939941,1.1975822448730469
67,1,202403,4.506924152374268,3.288884162902832,4.324460029602051,1.1975822448730469,1.6030566088974518e-14,0.927746593952179,1.1975822448730469
67,2,202404,4.333690166473389,3.288884162902832,4.229720115661621,1.1975822448730469,2.8489844760681143e-14,0.6826179027557373,1.1975822448730469
67,3,202405,4.085343360900879,3.288884162902832,4.420650005340576,1.1975822448730469,4.910399714924051e-18,0.3966739773750305,1.1975822448730469
67,4,202406,3.6692869663238525,3.288884162902832,4.457050323486328,1.1975822448730469,2.7627186224417567e-22,0.09048858284950256,1.1975822448730469
68,1,202404,4.449403285980225,3.288884162902832,4.229720115661621,1.1975821256637573,1.2021962447761325e-07,0.8421919941902161,1.1975822448730469
68,2,202405,4.4651689529418945,3.2888753414154053,4.420650005340576,1.1975773572921753,1.11013114292291e-05,0.8652423024177551,1.1975884437561035
68,3,202406,4.314877510070801,3.2885870933532715,4.457050323486328,1.197421669960022,0.0003709832380991429,0.6586384177207947,1.197792649269104
68,4,202407,3.8926661014556885,3.2852864265441895,4.355110168457031,1.1956360340118408,0.004487054422497749,0.23068907856941223,1.2001230716705322
